2018-08-14 10:00:10.977,51.25,100
2018-08-14 10:00:11.173,51.0,100
2018-08-14 10:00:12.044,51.25,200000
2018-08-14 10:00:12.168,51.0,800
2018-08-14 10:00:13.974,51.25,17300
2018-08-14 10:00:13.974,51.25,7900
2018-08-14 10:00:17.483,51.25,2000
2018-08-14 10:00:17.554,51.0,1900
2018-08-14 10:00:17.975,51.25,300
2018-08-14 10:00:18.233,51.0,100
2018-08-14 10:00:19.724,51.25,1000
2018-08-14 10:00:20.888,51.25,100
2018-08-14 10:00:23.530,51.25,100
2018-08-14 10:00:23.981,51.0,20000
2018-08-14 10:00:24.973,51.25,500
2018-08-14 10:00:25.078,51.0,100
2018-08-14 10:00:25.390,51.0,10000
2018-08-14 10:00:27.366,51.25,2500
2018-08-14 10:00:27.647,51.25,1000
2018-08-14 10:00:29.072,51.25,30000
2018-08-14 10:00:31.819,51.25,3000
2018-08-14 10:00:31.950,51.25,200
2018-08-14 10:00:33.309,51.25,135900
2018-08-14 10:00:34.412,51.25,200
2018-08-14 10:00:37.905,51.25,500
2018-08-14 10:00:38.320,51.25,100
2018-08-14 10:00:39.146,51.25,500
2018-08-14 10:00:45.634,51.25,200
2018-08-14 10:00:46.817,51.25,1000
2018-08-14 10:00:50.313,51.25,200
2018-08-14 10:00:50.544,51.25,100
2018-08-14 10:00:51.717,51.25,10000
2018-08-14 10:00:51.974,51.25,5000
2018-08-14 10:00:52.690,51.0,1000
2018-08-14 10:00:52.793,51.0,200
2018-08-14 10:00:53.281,51.25,300
2018-08-14 10:00:56.182,51.0,900
2018-08-14 10:00:57.370,51.0,3500
2018-08-14 10:01:00.595,51.0,200
2018-08-14 10:01:01.638,51.0,2500
2018-08-14 10:01:02.137,51.0,1000
2018-08-14 10:01:02.395,51.25,191900
2018-08-14 10:01:02.395,51.25,2700
2018-08-14 10:01:02.395,51.25,400
2018-08-14 10:01:02.395,51.25,11400
2018-08-14 10:01:02.395,51.25,49100
2018-08-14 10:01:02.395,51.25,20000
2018-08-14 10:01:02.395,51.25,2600
2018-08-14 10:01:02.395,51.25,2600
2018-08-14 10:01:02.395,51.25,200
2018-08-14 10:01:02.395,51.25,1600
2018-08-14 10:01:02.395,51.25,100
2018-08-14 10:01:02.395,51.25,8400
2018-08-14 10:01:02.395,51.25,3000
2018-08-14 10:01:02.395,51.25,4700
2018-08-14 10:01:02.395,51.25,1300
2018-08-14 10:01:05.473,51.25,1600
2018-08-14 10:01:05.473,51.25,200
2018-08-14 10:01:05.473,51.25,6600
2018-08-14 10:01:06.476,51.25,100
2018-08-14 10:01:08.479,51.25,200
2018-08-14 10:01:12.027,51.25,50000
2018-08-14 10:01:14.439,51.25,300
2018-08-14 10:01:14.690,51.0,300
2018-08-14 10:01:18.644,51.0,1800
2018-08-14 10:01:20.473,51.25,5200
2018-08-14 10:01:23.017,51.0,200
2018-08-14 10:01:35.417,51.0,1000
2018-08-14 10:01:35.839,51.25,135900
2018-08-14 10:01:39.769,51.25,500
2018-08-14 10:01:46.872,51.25,100
2018-08-14 10:01:50.145,51.0,9000
2018-08-14 10:01:50.843,51.25,200
2018-08-14 10:01:52.872,51.25,100
2018-08-14 10:01:52.891,51.25,500
2018-08-14 10:01:53.301,51.25,3000
2018-08-14 10:01:54.310,51.25,100
2018-08-14 10:02:04.235,51.25,10000
2018-08-14 10:02:04.939,51.25,1000
2018-08-14 10:02:05.396,51.25,3000
2018-08-14 10:02:05.474,51.25,6900
2018-08-14 10:02:05.475,51.25,297300
2018-08-14 10:02:06.474,51.25,5300
2018-08-14 10:02:06.692,51.25,126000
2018-08-14 10:02:07.161,51.25,100
2018-08-14 10:02:08.559,51.25,1000
2018-08-14 10:02:10.009,51.25,500
2018-08-14 10:02:10.563,51.0,100
2018-08-14 10:02:10.952,51.25,100
2018-08-14 10:02:11.966,51.25,100000
2018-08-14 10:02:11.967,51.25,246000
2018-08-14 10:02:11.967,51.25,3300
2018-08-14 10:02:11.967,51.25,50000
2018-08-14 10:02:11.967,51.25,50000
2018-08-14 10:02:11.967,51.25,50000
2018-08-14 10:02:11.967,51.25,50000
2018-08-14 10:02:11.967,51.25,50000
2018-08-14 10:02:11.967,51.25,50000
2018-08-14 10:02:11.967,51.25,2000
2018-08-14 10:02:11.967,51.25,2600
2018-08-14 10:02:11.967,51.25,46100
2018-08-14 10:02:11.969,51.25,47400
2018-08-14 10:02:11.970,51.25,26500
2018-08-14 10:02:11.970,51.25,200
2018-08-14 10:02:11.970,51.25,8000
2018-08-14 10:02:11.970,51.25,1100
2018-08-14 10:02:11.970,51.25,2800
2018-08-14 10:02:11.970,51.25,10000
2018-08-14 10:02:11.970,51.25,200
2018-08-14 10:02:11.970,51.25,36400
2018-08-14 10:02:11.970,51.25,2000
2018-08-14 10:02:11.970,51.25,50000
2018-08-14 10:02:11.970,51.25,10000
2018-08-14 10:02:11.970,51.25,1200
2018-08-14 10:02:11.970,51.25,1000
2018-08-14 10:02:11.970,51.25,10000
